OBJID,mass,star_forming,has_agn,classification
,24026693042.058952,1,0,spiral
,20552752858.858997,0,0,spiral
,13760968477.292738,0,0,spiral
,8302387509.912598,1,0,spiral
,52244430568.20383,1,0,spiral
,60739050702.82688,0,0,spiral
,79297774687.99176,0,0,spiral
,69384426026.99496,0,1,spiral
,22623667013.53029,0,0,spiral
,42304542231.1912,1,0,spiral
,37637346734.02619,1,0,spiral
,4587467494.680475,0,1,elliptical
,43625458058.94842,1,0,spiral
,3683782666.1007667,1,0,irregular
,25677101627.759285,1,0,spiral
,21790741060.31761,0,0,spiral
,35527528785.61553,1,0,spiral
,48118269476.56046,0,0,spiral
,109888437953.05453,0,0,spiral
,7722697077.715493,1,0,spiral
,28539016332.01054,1,0,spiral
,13288684789.957575,1,0,spiral
,97790124715.22606,0,0,spiral
,11341173645.350517,0,0,elliptical
,72007544255.63188,0,0,spiral
,15177736192.84471,1,0,spiral
,12391303663.316454,0,0,spiral
,15219030941.739092,0,0,spiral
,13908490557.338356,0,0,spiral
,59064291664.11583,0,0,spiral
,4172112398.577066,1,0,elliptical
,19884148595.99368,1,0,spiral
,206927399540.1799,0,1,elliptical
,13747160400.41969,0,0,spiral
,94073434533.16876,0,0,spiral
,197409932494.295,0,0,spiral
,177573845590.4493,0,0,spiral
,7353041210.424478,1,0,spiral
,34082072817.654297,0,0,spiral
,60053870068.13416,0,0,spiral
,58854137560.408806,0,0,spiral
,297356201266.92737,0,1,spiral
,49576173154.17395,1,0,spiral
,33727798919.487537,0,0,spiral
,13606110697.473648,0,0,spiral
,28539016332.01054,0,0,spiral
,23641171853.681995,0,1,spiral
,4651167716.257572,1,0,spiral
,42528983243.933754,1,0,spiral
,48252520065.47379,0,1,spiral
,42253141104.57973,0,0,spiral
,14197928998.220963,0,0,spiral
,17042605848.411116,0,0,spiral
,4427341272.842078,1,0,spiral
,59047701926.36456,0,0,spiral
,20004007099.11031,1,0,spiral
,13017752192.426813,0,0,spiral
,7614089895.639823,1,0,spiral
,8507794671.039158,0,0,spiral
,10951938591.380808,1,0,spiral
,17712220087.503155,0,0,irregular
,9973647159.56943,0,0,spiral
,13430339773.430023,0,0,elliptical
,19732358628.16478,0,0,spiral
,3846121503.5669303,1,0,elliptical
,362393166693.395,0,0,spiral
,13565224950.1662,0,0,spiral
,7212967909.203268,1,0,spiral
,8458571018.243827,1,0,spiral
,37487027085.853386,0,0,spiral
,16141281070.036621,0,0,spiral
,60027602776.668,0,1,spiral
,170899188296.99316,0,0,spiral
,17241577554.64974,0,0,spiral
,24689596934.803825,1,0,spiral
,14702561340.628536,0,0,spiral
,39408054943.72495,0,1,spiral
,22478276030.74438,0,0,spiral
,6865860891.766777,1,0,spiral
,32262275835.441505,0,0,spiral
,48311219462.213974,0,0,spiral
,12026908309.02011,1,0,spiral
,10401764093.938475,1,0,irregular
,10670800488.598,0,0,spiral
,6184007391.419778,0,0,spiral
,23546751472.23078,0,0,spiral
,8673632155.767736,1,0,spiral
,134210656269.28648,0,0,irregular
,9177047931.080141,1,0,spiral
,4536333757.864226,1,0,spiral
,81170458662.0855,0,0,spiral
,7945678709.583802,1,0,spiral
,31202112616.49472,1,0,spiral
,15008524551.651974,1,0,spiral
,18677769004.31029,1,0,spiral
,23889441681.3907,0,0,spiral
,40764864209.65236,0,0,spiral
,48467207721.761696,1,0,irregular
,8676148964.634676,0,0,spiral
,172014873343.86417,0,0,spiral
,2987782643.153981,1,0,irregular
,4192180755.6615696,1,0,spiral
,14868289204.195263,1,0,spiral
,8349298730.444389,1,0,spiral
,22928096451.427498,0,0,spiral
,21519689462.447746,0,0,spiral
,7755610679.57929,1,0,irregular
,9571852552.522436,1,0,spiral
,9123931162.77332,1,0,spiral
,16755099066.64492,0,0,spiral
,35543075166.12245,0,0,spiral
,69662491007.07898,0,0,spiral
,44962556855.95167,0,0,spiral
,94993305464.1117,0,0,spiral
,16852603382.353691,0,0,spiral
,25771280623.597866,0,0,spiral
,6539868261.129619,1,0,spiral
,17397265848.718575,1,0,spiral
,24965082179.824287,0,0,spiral
,16274213156.42231,0,0,spiral
,24689596934.803825,0,1,spiral
,21039383020.928493,1,0,spiral
,9486193954.904943,1,0,spiral
,6278862896.086025,0,0,spiral
,7200058084.543255,0,0,elliptical
,11716934442.365284,0,0,spiral
,31631588339.37249,0,0,spiral
,52562377379.944214,1,0,spiral
,12717741696.333754,0,0,elliptical
,27891058719.062447,0,0,spiral
,11284439695.659101,0,0,spiral
,21424416370.547802,0,1,spiral
,59005568634.502655,0,0,elliptical
,30910497853.975822,0,0,spiral
,61777737643.384865,0,0,spiral
,83658293230.6675,0,0,spiral
,7326524394.827,1,0,spiral
,11660844393.28819,0,0,spiral
,7435719527.725074,1,0,spiral
,21123749077.650887,0,0,spiral
,24477102133.717663,0,0,spiral
,229280964514.27496,0,0,spiral
,130489029164.7488,0,0,spiral
,269674573156.63165,0,0,irregular
,11377373094.559069,1,0,spiral
,5998159360.305205,1,0,spiral
,25919343662.446846,0,0,spiral
,8838284964.498688,1,0,spiral
,31974738399.7878,0,1,spiral
,32475062831.34261,0,0,spiral
,31974738399.7878,1,0,spiral
,11341173645.350517,1,0,spiral
,181677857637.40775,0,0,spiral
,37044351806.45597,0,0,spiral
,59834408208.172935,0,1,spiral
,17775793644.84668,1,0,spiral
,15828107820.411652,0,0,spiral
,8379266437.428373,1,0,spiral
,5354907829.408066,0,0,elliptical
,14402802320.278969,1,0,spiral
,14894948295.603449,0,0,spiral
,36619971333.8788,1,0,spiral
,7284118459.748865,1,0,spiral
,15856487882.664202,0,0,spiral
,10062015917.086435,1,0,spiral
,9272183118.010584,1,0,spiral
,49257571906.49209,0,0,spiral
,8822466135.048285,1,0,spiral
,13516710120.197062,1,0,spiral
,26144359097.106735,0,0,spiral
,34152617958.15041,1,0,spiral
,10976275522.434805,1,0,spiral
,13681319969.431036,1,0,spiral
,9965773215.600365,0,0,spiral
,60590704199.627716,0,0,spiral
,21675743343.02132,1,0,spiral
,9431287848.910864,0,0,spiral
,26369931399.970837,0,0,spiral
,11572601538.769335,0,0,spiral
,32816178097.41539,0,0,spiral
,7857113015.23644,0,0,elliptical
,28163783684.15162,1,0,spiral
,17141783275.804052,0,0,spiral
,15626186379.471302,0,0,spiral
,55792908256.69515,1,0,spiral
,119019740765.02234,0,0,irregular
,109182239971.0365,0,0,spiral
,21861099453.46306,1,0,spiral
,16658120526.07669,1,0,spiral
,17296610272.64544,0,0,spiral
,151607260416.96518,0,0,spiral
,19590341197.41259,1,0,spiral
,9516472566.889147,1,0,spiral
,48273634735.22418,1,0,spiral
,39890823324.507675,0,1,spiral
,48941018149.54169,0,1,spiral
,14901328882.62609,1,0,spiral
,27423823176.15698,0,0,spiral
,9222485901.726507,0,0,spiral
,25238352396.555706,1,0,spiral
,11275530913.900097,1,0,spiral
,5771902682.023133,1,0,spiral
,9486193954.904943,0,0,spiral
,6983674672.586249,1,0,spiral
,32276319065.038006,1,0,spiral
,110024651089.19162,0,0,spiral
,7888691997.585718,0,0,spiral
,36384633109.59181,1,0,spiral
,54043068529.249084,0,0,spiral
,31188464953.39611,0,0,spiral
,42271630524.80335,0,0,spiral
,11660844393.28819,1,0,spiral
,16568301920.127743,1,0,spiral
,23717504955.851223,1,0,spiral
,774634793747.6854,0,0,spiral
,16538647847.713305,0,0,elliptical
,19796070873.755894,0,0,spiral
,34637935565.83988,0,0,spiral
,32266361859.114754,1,0,spiral
,16442959988.42219,1,0,spiral
,119830397512.11061,0,0,spiral
,18051030499.191734,0,0,spiral
,12413521478.190172,1,0,spiral
,66318241208.895966,1,0,spiral
,42528983243.933754,0,0,spiral
,25045689950.89799,0,0,spiral
,13366016718.10438,0,0,spiral
,436063764806.7746,0,0,spiral
,74727249948.87766,0,0,spiral
,35517549957.98708,0,0,spiral
,11079802013.649113,0,0,spiral
,29735620126.692738,1,0,spiral
,52943542869.18729,0,0,spiral
,267446550020.57544,0,0,elliptical
,111674752850.59314,0,0,spiral
,13342094120.027466,1,0,spiral
,15219030941.739092,0,0,spiral
,27512369780.755505,0,1,spiral
,65939401356.60699,0,0,spiral
,4904051248.3359165,1,0,elliptical
,16785141239.717926,0,0,spiral
,17933951874.436485,1,0,spiral
,44495285732.882034,0,0,spiral
,7934617576.988301,1,0,spiral
,5014261740.007961,1,0,irregular
,39873375258.59783,1,0,spiral
,18860404376.848686,1,0,spiral
,25585741042.09327,1,0,spiral
,58899960020.320114,0,0,spiral
,42271630524.80335,0,0,spiral
,177651549575.66833,0,0,spiral
,6725878225.679535,1,0,spiral
,45879005995.289764,0,0,spiral
,46984758614.80758,0,0,spiral
,55570205139.15015,0,0,spiral
,84030510119.61688,0,0,spiral
,38251106268.87757,0,1,spiral
,16164415303.312357,1,0,spiral
,270815177381.78152,0,0,spiral
,15307631537.903717,1,0,spiral
,55973053546.980896,1,0,spiral
,4729138138.7509165,1,0,spiral
,18732813094.683743,0,0,spiral
,3385174026.5401473,1,0,spiral
,22100342285.514526,1,0,spiral
,9589015044.362585,1,0,elliptical
,27871028795.495274,1,0,spiral
,31327158182.4824,1,0,spiral
,332553099537.6162,0,0,spiral
,18056102023.60939,1,0,spiral
,11230394179.975414,1,0,spiral
,268865451428.68042,0,1,spiral
,16157493876.416456,1,0,spiral
,74759949613.10005,0,1,spiral
,63716953104.67172,0,0,spiral
,28911059000.84821,0,1,spiral
,227707848563.17062,0,0,spiral
,7696920485.128456,0,0,spiral
,10263323072.627043,1,0,spiral
,27601202286.453182,1,0,spiral
,36750732527.10075,0,1,spiral
,76038230191.46268,0,0,spiral
,13443829625.779242,1,0,spiral
,88706000787.91132,0,0,spiral
,8397886486.095489,1,0,spiral
,21745730429.170734,1,0,spiral
,20084221390.371605,0,0,spiral
,13449093101.365232,1,0,spiral
,17546196955.840046,0,0,spiral
,46033288406.14105,0,0,elliptical
,51701363889.89684,0,0,spiral
,17850689672.095882,0,1,spiral
,18372869909.852295,1,0,spiral
,22844307635.03828,0,0,spiral
,17265652668.418816,1,0,spiral
,17933951874.436485,1,0,spiral
,50180963992.98854,1,0,spiral
,36332560048.22739,1,0,spiral
,6303474495.882539,1,0,elliptical
,46496364799.15122,0,0,spiral
,21730113764.24611,0,1,spiral
,64784334229.04078,1,0,spiral
,65015663652.230194,0,0,spiral
,27910653167.224865,0,0,spiral
,9486193954.904943,1,0,spiral
,13117014541.435417,0,0,spiral
,32735953866.630947,0,0,spiral
,72795578217.66849,0,1,spiral
,116216020465.27412,0,0,spiral
,7284118459.748865,1,0,spiral
,8569253686.653625,0,0,elliptical
,20775668165.039856,1,0,spiral
,4907914631.705252,1,0,spiral
,18672522868.6024,1,0,spiral
,6340156819.56583,1,0,spiral
,41397489055.51476,0,0,spiral
,18417895307.976498,1,0,spiral
,44403274688.980576,0,0,spiral
,5998159360.305205,1,0,spiral
,15252885144.532381,1,0,spiral
,70363429705.65225,1,0,spiral
,34152617958.15041,1,0,spiral
,4489779369.173097,1,0,irregular
,23889441681.3907,1,0,spiral
,8507794671.039158,0,0,elliptical
,35173614545.01217,1,0,spiral
,208427490699.32858,0,0,spiral
,46938045325.038605,1,0,spiral
,598605909602.3047,0,0,spiral
,629919423526.7133,0,1,spiral
,4414037312.544382,1,0,elliptical
,54547644319.52051,0,0,spiral
,43326140127.81448,1,0,spiral
,169727025425.518,0,0,elliptical
,29214738277.305283,1,0,spiral
,27858838133.41134,1,0,spiral
,8364269162.818471,1,0,spiral
,30589191616.893585,0,1,spiral
,35527528785.61553,0,0,elliptical
,38511638825.75547,0,0,spiral
,99385036144.48218,0,0,spiral
,11168632477.805613,1,0,spiral
,4507834883.628516,0,0,elliptical
,39645600466.65712,0,0,spiral
,55817322501.39481,1,0,spiral
,13908490557.338356,0,0,elliptical
,33931182886.767365,0,0,spiral
,307870445405.6624,0,0,spiral
,16375968716.13882,0,0,spiral
,12575984690.414595,1,0,spiral
,3918474275.486822,1,0,elliptical
,276996958230.75336,0,0,spiral
,53285985221.9456,0,1,spiral
,9894298308.44226,1,0,spiral
,148100662070.70038,0,0,spiral
,165211395654.04895,0,0,elliptical
,13264900601.152124,1,0,spiral
,18617655933.717438,1,0,spiral
,38968168995.71006,1,0,spiral
,7857113015.23644,1,0,spiral
,9554720778.240366,1,0,spiral
,10120570627.669996,0,0,spiral
,33136985672.543198,1,0,irregular
,17073163525.956112,0,0,spiral
,11154214708.237005,0,0,spiral
,12626529565.84063,0,0,spiral
,8689184123.40211,1,0,spiral
,14987527742.371614,0,0,spiral
,35287183835.45778,0,0,spiral
,37350033871.60517,1,0,spiral
,107776977483.50015,0,0,spiral
,13595369014.761665,1,0,spiral
,87915408824.59943,0,0,spiral
,63539530286.79659,0,0,spiral
,73582069800.81522,0,0,spiral
,7758647125.934437,0,0,spiral
,7519535257.709887,0,0,spiral
,10387594792.8443,1,0,spiral
,4649358127.472487,0,0,elliptical
,7435719527.725074,1,0,spiral
,37637346734.02619,1,0,spiral
,78946521661.52605,0,0,spiral
,14981662180.59946,0,0,spiral
,50999274734.61387,1,0,spiral
,32696254111.269173,0,0,spiral
,342778836252.48914,0,0,irregular
,11639946923.569494,1,0,spiral
,11275530913.900097,0,0,spiral
,23630831311.915447,0,0,spiral
,43941815877.85554,0,0,spiral
,22679840710.00376,0,0,spiral
,26003032572.632435,0,0,spiral
,45127471436.90463,1,0,spiral
,259394641314.80948,0,0,spiral
,32091942101.41324,0,0,spiral
,151002104482.41568,0,0,spiral
,40878598703.570175,0,0,spiral
,52943542869.18729,0,0,spiral
,33437130486.0013,1,0,spiral
,17172558321.367638,0,0,spiral
,21364808281.457993,0,0,spiral
,11639946923.569494,1,0,spiral
,8259447557.238738,1,0,spiral
,59621513986.07109,0,1,spiral
,40602053581.97685,0,1,spiral
,12649169144.69478,1,0,spiral
,7200058084.543255,0,0,spiral
,62851695819.04734,1,0,spiral
,21736218944.920353,1,0,spiral
,17818699343.239834,1,0,spiral
,15341647504.139242,1,0,spiral
,92087779285.24991,0,0,spiral
,28163783684.15162,0,0,spiral
,315543326782.042,0,0,spiral
,35314657614.425575,1,0,spiral
,21355463410.834152,0,0,spiral
,68766037540.21036,0,0,spiral
,298767257120.1187,0,0,spiral
,12053661746.504305,0,0,spiral
,24104270922.97447,0,1,spiral
,18372869909.852295,1,0,spiral
,6052321643.042906,0,0,spiral
,385284910136.6708,0,0,spiral
,385116388257.5547,0,0,spiral
,56505015709.326965,0,0,spiral
,85022721064.40025,0,0,spiral
,18921301238.610077,0,0,spiral
,23812555213.103844,0,0,spiral
,3151454200.599743,1,0,elliptical
,112993380000.14403,0,1,spiral
,17546196955.840046,1,0,spiral
,37366377756.42807,0,1,spiral
,70873682712.56483,0,1,spiral
,6698954067.677531,0,0,spiral
,86442635625.64433,0,0,spiral
,10189714126.499176,0,0,spiral
,31631588339.37249,1,0,spiral
,7869298148.868668,1,0,spiral
,34277883625.248913,0,1,spiral
,42837389779.4298,1,0,spiral
,16658120526.07669,1,0,spiral
,3839237686.134608,1,0,spiral
,21030228913.679268,1,0,spiral
,15710897672.376728,1,0,spiral
,13443829625.779242,0,0,spiral
,9218536933.528841,0,1,elliptical
,408785987035.7018,0,0,spiral
,15856487882.664202,0,0,spiral
,39233495208.340515,1,0,spiral
,26713758776.285694,1,0,spiral
,16658120526.07669,1,0,spiral
,33255309953.76162,0,1,spiral
,98626585977.06895,0,0,spiral
,27180785293.861126,1,0,spiral
,5129983874.967547,1,0,spiral
,13041093239.998709,0,1,spiral
,9042281017.843317,0,0,spiral
,12740544820.064585,1,0,spiral
,16245085446.307234,1,0,irregular
,52943542869.18729,0,0,spiral
,15977874293.184057,0,0,spiral
,8514516668.127708,1,0,spiral
,14096100907.712475,1,0,spiral
,23938944617.44044,1,0,spiral
,54259776432.72968,1,0,spiral
,252383523965.55704,0,0,spiral
,5220619004.563765,0,0,spiral
,6340156819.56583,1,0,spiral
,19137182566.111183,1,0,spiral
,30800516547.35848,0,0,spiral
,12740544820.064585,1,0,spiral
,6314776731.161059,0,0,spiral
,22332482379.53605,0,0,spiral
,14617462891.746935,0,0,spiral
,34526455834.75518,1,0,spiral
,13497862507.530582,1,0,spiral
,40292201761.91192,0,0,elliptical
,3902779364.1267986,1,0,elliptical
,42578170820.98556,1,0,spiral
,388427527164.3303,0,0,spiral
,50977085261.18279,0,0,spiral
,37880787593.26423,1,0,spiral
,35401119820.76527,0,0,spiral
,6789534508.396688,0,0,spiral
,22484591411.229733,1,0,spiral
,21931685021.236126,0,0,spiral
,129225434176.14233,0,0,spiral
,19598913673.712677,0,0,spiral
,21800276402.73041,1,0,spiral
,15396712487.666445,1,0,spiral
,104189750970.21678,0,0,spiral
,164607644386.46384,0,0,spiral
,192759592714.11597,0,0,spiral
,19796070873.755894,1,0,spiral
,23546751472.23078,1,0,spiral
,45107732884.76771,0,0,spiral
,75979074654.62607,0,1,spiral
,26919190756.064667,0,0,elliptical
,37742355414.07941,1,0,spiral
,361226830071.13525,0,0,spiral
,36619971333.8788,0,1,spiral
,10082123198.597834,1,0,spiral
,51163942242.34012,1,0,spiral
,10424878450.67837,1,0,irregular
,20068596448.874397,1,0,spiral
,34526455834.75518,1,0,spiral
,14096100907.712475,0,0,spiral
,18921301238.610077,0,0,spiral
,22616739716.156338,0,0,spiral
,9276155066.761274,1,0,spiral
,25908006658.6231,1,0,spiral
,24913514676.799168,0,0,spiral
,17366128090.37862,0,1,spiral
,145570039550.8279,0,0,spiral
,16755099066.64492,0,0,spiral
,17546196955.840046,0,0,spiral
,13443829625.779242,0,0,spiral
,5672493409.77634,1,0,spiral
,14486651080.223219,0,0,spiral
,58854137560.408806,0,0,spiral
,38790912869.02149,0,0,spiral
,36502112561.69908,1,0,spiral
,31631588339.37249,0,0,spiral
,43625458058.94842,0,0,spiral
,22969206912.134926,0,0,spiral
,114688005463.794,0,0,spiral
,56303967654.79558,1,0,spiral
,30701387276.347553,1,0,spiral
,15598218512.595549,1,0,spiral
,7959925444.504696,0,0,spiral
,135086515691.88695,0,0,irregular
,74519340034.53748,0,0,spiral
,10082123198.597834,0,0,spiral
,9894298308.44226,1,0,elliptical
,14761653264.616972,1,0,spiral
,63258224763.3662,0,0,spiral
,19478432289.24144,1,0,spiral
,800333507781.0269,0,0,spiral
,9965773215.600365,0,0,spiral
,87125443133.36087,1,0,spiral
,28151464972.401947,0,0,spiral
,35990675674.5215,1,0,spiral
,15219030941.739092,0,0,spiral
,16063974275.65836,1,0,spiral
,21579729672.01873,0,0,spiral
,19590341197.41259,0,0,spiral
,32710561563.12241,1,0,spiral
,342628906338.0629,0,0,spiral
,19740993249.4295,1,0,spiral
,6865860891.766777,1,0,spiral
,5733977705.280665,1,0,spiral
,15089887431.147926,1,0,spiral
,45127471436.90463,0,0,spiral
,7991936048.391818,0,0,spiral
,6915458827.315251,1,0,elliptical
,31631588339.37249,0,0,spiral
,23009967221.422516,1,0,spiral
,23142165761.354584,1,0,spiral
,40864670362.07743,0,0,spiral
,4712213943.235032,0,0,spiral
,10834079048.55194,0,0,spiral
,4710196224.454987,1,0,spiral
,16157493876.416456,1,0,spiral
,291207127208.2622,0,0,spiral
,3694094490.6913476,1,0,spiral
,2640280085.3356504,1,0,spiral
,8465234631.845197,0,0,spiral
,63653604295.795715,0,0,spiral
,144141487651.13712,0,0,spiral
,4016104456.256767,1,0,spiral
,11639946923.569494,1,0,spiral
,48881666084.97026,1,0,spiral
,6958682153.418815,1,0,spiral
,9094901501.887268,0,0,elliptical
,7669393128.229164,1,0,spiral
,261915379100.5956,0,0,spiral
,48097222762.87233,0,0,spiral
,51512425567.2053,1,0,spiral
,28242361001.805714,0,0,spiral
,274238231761.5698,0,0,spiral
,5968153711.681009,1,0,spiral
,3059151603.4351854,1,0,spiral
,127569836819.172,0,0,spiral
,40162524177.383514,0,0,spiral
,11935922767.643196,1,0,spiral
,24643761665.655724,1,0,spiral
,31758428198.383766,0,0,spiral
,81495944989.93375,0,0,spiral
,10062015917.086435,0,0,spiral
,27214477464.54361,0,0,spiral
,49980546442.15256,0,0,spiral
,58475911479.91523,0,0,spiral
,10767180659.024914,0,0,spiral
,184178953079.76498,1,0,spiral
,152096773059.17322,0,0,spiral
,6865860891.766777,1,0,spiral
,30331437964.577232,0,1,spiral
,7533017910.28879,1,0,spiral
,11015672101.626827,1,0,spiral
,4617809363.272389,1,0,spiral
,8838284964.498688,1,0,spiral
,26572780492.38174,1,0,spiral
,57098408058.98104,0,0,spiral
,35158229764.911835,0,0,spiral
,304803535361.1316,0,0,irregular
,361226830071.13525,0,1,spiral
,369780495446.8465,0,0,spiral
,20273652583.590714,0,0,spiral
,8584638268.783125,1,0,spiral
,7034123676.980993,0,0,elliptical
,14868289204.195263,0,0,spiral
,16658120526.07669,1,0,irregular
,6539868261.129619,1,0,spiral
,9255587694.354803,1,0,spiral
,20552752858.858997,1,0,spiral
,14815114079.910612,0,0,spiral
,238789925475.23108,0,0,spiral
,32500347158.433105,0,0,spiral
,21039383020.928493,0,0,spiral
,10912744821.911549,1,0,spiral
,182264462842.71454,0,0,spiral
,30341706287.67548,1,0,spiral
,152096773059.17322,0,0,spiral
,20084221390.371605,0,0,spiral
,13041093239.998709,0,0,elliptical
,19875451359.227173,1,0,spiral
,76224397454.3684,0,0,spiral
,5298427547.2359295,1,0,spiral
,16822440465.026228,0,0,spiral
,14486651080.223219,1,0,spiral
,12553447192.238047,1,0,spiral
,20904173438.291317,0,0,spiral
,6340156819.56583,0,0,spiral
,14096100907.712475,1,0,spiral
,31554332678.2042,0,0,spiral
,5190402053.299462,1,0,spiral
,19424193689.054848,0,0,spiral
,15041875855.093653,0,0,spiral
,9797651778.625624,0,0,spiral
,7471486223.44341,1,0,spiral
,5079874698.543396,0,0,spiral
,4351600319.80241,1,0,spiral
,51163942242.34012,0,0,spiral
,13366016718.10438,0,0,spiral
,54766375527.092316,0,0,spiral
,50180963992.98854,1,0,spiral
